Response ID,Time Started,Date Submitted,Status,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,URL Variable: appid,URL Variable: context,URL Variable: contextid,URL Variable: deviceid,URL Variable: playerid,link_url,"This survey may include unpublished game content which will be shared with you confidentially.¬†By choosing to participate in the survey, you agree to keep secret all such content and to not use such content for any purpose outside this survey. You agree to do so until we have published the content in the game.","Like:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","Dislike:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","I think I would have fun playing this new event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","This new event is too similar to other Angry Birds 2 events :Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The new event is easy to understand:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I think I could progress further in Angry Birds 2 by participating in this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Having a set of objectives to achieve makes me feel motivated to play more:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Achieving these types of objectives isn‚Äôt worth my time :Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Earning rewards by destroying structures makes me feel excited to play this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I like completing these types of objectives:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†",How appealing do you find this new event overall?,Please tell us why the new event doesn‚Äôt appeal to you.,How likely would you be to play the new event based on this description?,"Like:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","Dislike:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","I think I would have fun playing this new event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","This new event is too similar to other Angry Birds 2 events:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The new event is easy to understand:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I think I could progress further in Angry Birds 2 by participating in this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The grand prize being shared only among the winners makes me want to win:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The grand prize I would receive doesn‚Äôt motivate me to play:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I didn‚Äôt understand how the prize is shared among the players:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Playing in an event where only the winners get the prize makes me want to participate:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†",How appealing do you find this new event overall?,Please tell us why the new event doesn‚Äôt appeal to you.,How likely would you be to play the new event based on this description?,"<strong>Competition</strong> - Competing against other players:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Community</strong> - Interacting with other players (teaming up, chatting, etc.):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Challenge</strong> - Being Challenged, having to improve my skills to pass difficult levels or obstacles:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Strategy</strong> - Using my brain, strategic decision-making, thinking and planning:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Completion</strong> - Completing every mission or level, collecting everything (e.g.,characters, achievements):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Power</strong> - Growing over time to become more Powerful (e.g. increasing stats, leveling up, unlocking abilities):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Design</strong> - Expressing myself by customizing characters or decorating the game world:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Discovery</strong> - Exploring, experimenting and discovering new worlds, characters and game elements:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Story</strong> - An engaging Story and plot with interesting characters:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Fantasy</strong> - Being immersed in a strong game Fantasy in a rich virtual world:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Destruction</strong> - Destruction of obstacles, blowing things up and seeing huge explosions:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Excitement</strong> - Exciting, fast-paced gameplay with constant thrills and Action:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","Other - please specify::From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","Other - please specify::From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Action</strong> (e.g. Marvel: Contest of Champions, Brawl Stars, Subway Surfer):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Casino</strong> (e.g. Slotomania, Bingo Blitz, Coin Master, Zynga Poker):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Match</strong> (e.g. Homescapes, Candy Crush Saga, Merge Mansion, Toon Blast):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>MOBA</strong> (e.g. Mobile Legends: Bang Bang, League of Legends: Wild Rift. Pok√©mon UNITE):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Music</strong> (e.g. BeatStars, Magic Tiles, Cytus, Deemo):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Puzzle</strong> (e.g. June's Journey, Tetris, Cut the Rope):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Racing</strong> (e.g. CSR Racing, Mario Kart Tour):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>RPG</strong> (role playing games) (e.g. Genshin Impact, Cookie Run Kingdom, Pokemon Go):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Sandbox</strong> (e.g. Roblox, Minecraft):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Simulation</strong> (e.g. Township, Cooking Fever, Design Home):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Shooter</strong> (e.g. PUBG mobile, Call of Duty mobile, Free Fire):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Slingshot</strong> (e.g. Angry Bird 2, Angry Bird Friends):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Sports</strong> (e.g. Golf Clash, Madden NFL Mobile, FIFA football):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Strategy</strong> (e.g. Clash of Clans, Rise of Kingdoms, Lords Mobile, Clash Royale, Hearthstone):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Tabletop</strong> (digital adaptations of real life games e.g. Solitaire, Chess, Coloring):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Word Games</strong> (e.g. Wordscapes, Words With Friends):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.",Other - please specify::What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.,Other - please specify::What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.,You‚Äôre almost done! What is your age range?,What gender do you identify with?,Is there anything else you would like to inform us about?
1042,30/08/2024 09:43:03,30/08/2024 10:02:44,Complete,,,English,,1725000183_66d169f70dc2e3.69210691,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCfaa2dfad-3117-4132-9d16-ff455c1b55ce,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,"""last 2 days,"": This short of event will mean alot of people may miss it if they don't play the game everyday. It also will push many to spend money to get more torches to play since you can only complete it on the world levels.",Disagree,Neutral,Agree,Disagree,Agree,Neutral,Agree,Agree,Not very appealing,Too short of an event.,Probably would not,,"""part of a group of players"": There doesn't seem to be a reas to group people up if they cant help or hinder each other. People wanting more of the prize for them self can only hope that their group mates don't succeed. If there was a way to make the level harder for others and easier for themselves then the grouping would make sense. Or having the group compete with other groups where they can hinder the other team will helping their own would make also give a reason for the groups to exist.",Neutral,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Disagree,Neutral,,Might,,,,Strategy,,Power,,,,,,Excitement,,,,,,,,,,,,Simulation,,Slingshot,,,Tabletop,,,,18 - 24,Male,
1072,30/08/2024 16:22:06,30/08/2024 16:34:51,Complete,,,English,,1725024126_66d1c77eb22801.03248891,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCcb220845-e9b7-4085-bff3-c2b233df7f41,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""earn rewards that make you more Powerful."": Love rewards  ","""next 15 minutes."": Longer",Agree,Disagree,Neutral,Agree,Agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,,""" Play alongside other players"": I like going alone",Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Somewhat appealing,,Might,Competition,,,Strategy,,,,,,,Destruction,,,,Action,,,,,,,,,,Shooter,,,Strategy,,,,,18 - 24,Male,
1122,30/08/2024 22:44:57,30/08/2024 23:01:51,Complete,,,English,,1725047097_66d221393ad352.66466066,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC525faa06-df56-4547-9b8c-c23a641adaa9,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""this new time-limited event that will last 2 days, your mission is to complete a set of objectives and earn"": ",,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Might,"""game. Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls.  Players who lose a Saga level are out of the Competition until"": ",,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Might,,,,,,,,,,,,Excitement,,,,,,,,,,,,,,,,Strategy,,,,,18 - 24,Male,
1138,31/08/2024 00:28:58,31/08/2024 00:41:47,Complete,,,English,,1725053338_66d2399acfeef6.57015573,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC7ec4c5e1-fbbf-4b5e-b5b3-609598f79ff5,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""For example, collect 20 wooden blocks by destroying the wooden structures.¬†"": ","""last 2 days,"": Maybe have a week or so for time",Agree,Neutral,Agree,Neutral,Agree,Neutral,Strongly agree,Strongly agree,Extremely appealing,,Probably would,"""Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": ","""time-limited event,"": ",Agree,Neutral,Agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Somewhat appealing,,Probably would,,,Challenge,,,,,Discovery,,,Destruction,,,,Action,,,,,,,,Sandbox,,,,,Strategy,,,,,18 - 24,Prefer not to answer,
1157,31/08/2024 03:05:11,31/08/2024 03:11:32,Complete,,,English,,1725062711_66d25e377c8568.73449444,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCcb2a8ebf-9d6a-46be-a122-4f053e3ccda9,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Your first objective will appear at the start of your game,"": |""spells"": ",,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Probably would,"""Players who complete all 7 levels will win an equal share of the grand prize,"": |""gems"": ",,Neutral,Agree,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Strongly agree,Somewhat appealing,,Probably would,,,,,,Power,,,,Fantasy,Destruction,,,,,,,,,,,RPG,,,,,,Strategy,,Word,,,18 - 24,Male,
1188,31/08/2024 06:56:32,31/08/2024 07:08:59,Complete,,,English,,1725076592_66d29470c0f622.57296139,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC95642275-7ffd-446f-876e-6dc3b1f2456f,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,""" Rewards"": |""will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": The reward should be gems or other currencies ",Agree,Neutral,Strongly agree,Neutral,Agree,Neutral,Agree,Agree,Somewhat appealing,,Definitely would,,""" Players who lose a Saga level are out of the Competition until the next time the event is available."": They should get one more chance after that (if they fail) they should wait until the next time the event is available ",Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,,,,Strategy,Completion,,,,,,,Excitement,,,,,,,,,,RPG,,,Shooter,,,Strategy,,,,,18 - 24,Male,That the rewards for winning should be alot
1227,31/08/2024 16:08:19,31/08/2024 16:28:28,Complete,,,English,,1725109699_66d315c3c2d7f4.18317645,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC839a4130-8f50-4365-bbc4-1624516bfdbe,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""set of objectives"": ","""time-based rewards"": Think it shoul only be permanent rewards or for longer duration",Agree,Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,Somewhat appealing,,Probably would,"""7 World Map Saga"": New original concept",,Agree,Disagree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,,,,Strategy,Completion,Power,,,,,,,,,,,Match,,,Puzzle,,,,,,,,Strategy,,,,,18 - 24,Male,
1233,31/08/2024 17:13:42,31/08/2024 17:32:12,Complete,,,English,,1725113622_66d3251659cf67.16992768,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCfe4c7c33-53c3-4c6a-b816-49f87b1c6d9c,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""supercharge your skills"": ",,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Somewhat appealing,,Definitely would,"""levels will win an equal share of the grand prize,"": Nice","""time-limited event,"": Why is it limited?",Agree,Disagree,Neutral,Agree,Disagree,Neutral,Neutral,Neutral,Somewhat appealing,,Probably would,,,,Strategy,,,Design,,,,Destruction,,,,Action,,,MOBA,,,,RPG,,,,,,,,,,,18 - 24,Male,
1241,31/08/2024 18:46:09,31/08/2024 18:52:06,Complete,,,English,,1725119169_66d33ac1273f02.97486859,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCd19267e9-85a9-4d95-842f-a37d7e34e17d,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""wooden blocks"": ",,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""extra"": ",,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,,Definitely would,,,,,,,,,,,,Excitement,,,,,,,,,,,,,Shooter,,Sports,,,,,,18 - 24,Male,
1245,31/08/2024 18:41:36,31/08/2024 19:17:57,Complete,,,English,,1725118896_66d339b004fe53.52017342,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC44ea36dc-a180-4a87-8829-fc6f4a8eb625,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""feathers for your birds,"": |""rewards that make you more Powerful."": ",,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""time-limited event, you"": ",,Strongly agree,Neutral,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Extremely appealing,,Definitely would,,,,Strategy,Completion,,,,,,Destruction,,,,Action,,,,,,,RPG,,,,Slingshot,,,,,,,18 - 24,Male,
1247,31/08/2024 19:12:03,31/08/2024 19:49:50,Complete,,,English,,1725120723_66d340d3384249.59412414,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCe56db426-ee3f-48e8-9ee4-356193d16b8b,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""objective.¬†As you progress, the objectives will get more intense and you will earn bigger rewards."": Okay yeah bigger rewards as the levels get harder that's good ",""" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": Maybe add black pearls not too many of course I know you all still need to make money but  maybe just like 5 or 10",Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Somewhat appealing,,Probably would,"""If you are about to lose a Saga level you have a chance to get up to 3 extra birds to continue playing. Only the winners will share the grand prize."": It's good that you will still be able to stay in the event when you are about to loose I thought for a moment ""you will be kicked out immediately but never mind this balances out the event ",""" Players who lose a Saga level are out of the Competition until the next time the event is available."": Maybe you could enter it back by using diamonds? And maybe it.could be like a 7 day ""ban"" until you can enter it again I don't know own how long the event will last but instead of ""ban"" until the next event what about either you have to wait 7 days until you can enter it again or use diamonds to enter it after you loose the saga level |""out of the Competition until the next time the event is available."": I was thinking that the better option would be they have to wait a certain amount of days until they can enter the Competition again or pay 50 maybe 100 gems to enter something not to expensive but also not too cheap to enter the game again so I'm thinking the good balance would 50 gems or I thinks it's just about a dollar to enter the game again or wait the set amount of days for them to have another chance to enter and maybe even make it like they have 3 more chances left to win the game meaning they have 3 lives and after those lives run out they are now fully out of the game  and they can no longer use gems or wait to enter the game again so giving the players 3  time outs or 3 pay walls and after those 3 timeouts/pay walls they now can no longer enter the game at all ",Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral,Somewhat appealing,,Probably would,,,Challenge,Strategy,,Power,,,,,,,,,Action,,,,,,Racing,,,,,,,Strategy,,,,,18 - 24,Male,
1259,31/08/2024 21:21:47,31/08/2024 21:38:17,Complete,,,English,,1725128507_66d35f3b9b7b98.99823699,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC7c97b86f-7898-4d9d-8ac7-bb5ce802e177,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Your first objective will appear at the start of your game, so you know what to collect and how to plan"": I appreciate the heads up  ",,Agree,Neutral,Agree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Somewhat appealing,,Probably would,,"""Only the winners will share the grand prize."": Prize might become too small ",Agree,Neutral,Strongly agree,Agree,Disagree,Neutral,Disagree,Agree,Somewhat appealing,,Probably would,,,,Strategy,Completion,,,,,,,Excitement,,,,,,,,,,RPG,Sandbox,Simulation,,,,,,,,,18 - 24,Male,
1265,31/08/2024 21:53:24,31/08/2024 22:01:05,Partial,,,English,,1725130404_66d366a4418491.74776754,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC83b8c35f-df70-4b2d-a436-0778b4f74906,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": ",,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Extremely appealing,,Definitely would,,"""alongside other players"": ",Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Extremely appealing,,Definitely would,,,,Strategy,Completion,,,,,,,Excitement,,,,,Match,,,Puzzle,,,,,,,,Strategy,,,,,18 - 24,Prefer not to answer,
1273,31/08/2024 22:41:53,31/08/2024 22:52:15,Complete,,,English,,1725133312_66d37200ee7580.69491372,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCeffc8e45-985d-41bd-b9e3-b30f5363ce1f,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves. For example, collect 20 wooden blocks by destroying the wooden structures.¬†"": |"" Rewards will be either feathers for your birds,"": ","""time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": I dont play for long enough time periods so those get annoying",Agree,Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,Somewhat appealing,,Probably would,"""Only the winners will share the grand prize."": ",""" Players who lose a Saga level are out of the Competition until the next time the event is available."": Give second chance",Neutral,Neutral,Strongly agree,Agree,Disagree,Neutral,Disagree,Neutral,Somewhat appealing,,Probably would,Competition,,,Strategy,Completion,,,,,,,,,,,,,,,Puzzle,,,,Simulation,,Slingshot,,,,,,,18 - 24,Prefer not to answer,
1279,31/08/2024 23:28:00,31/08/2024 23:53:47,Complete,,,English,,1725136080_66d37cd067e153.57217835,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC2f84b69a-a5d5-42a4-b21d-a0131ad7405d,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""collect 20 wooden blocks by destroying the wooden structures.¬†"": ","""supercharge your skills for the next 15 minutes."": Should be longer due to cut scenes ",Strongly agree,Neutral,Agree,Strongly agree,Neutral,Disagree,Strongly agree,Agree,Extremely appealing,,Definitely would,"""levels will win an equal share"": Like",,Agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Somewhat appealing,,Definitely would,,,,Strategy,,Power,,,,,,Excitement,,,,,,,Music,,,,Sandbox,,,,,Strategy,,,,,18 - 24,Female,Nah
1288,45300.01894,45300.0311,Complete,,,English,,1725139636_66d38ab42246b8.88688839,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC07940f9d-7358-4126-8733-9118733cc35a,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,"""will last 2 days,"": ",Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Might,"""If you are about to lose a Saga level you have a chance to get up to 3 extra birds to continue playing."": ",""" Players who lose a Saga level are out of the Competition until the next time the event is available."": ",Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,,Might,,,Challenge,Strategy,Completion,,,,,,,,,,,,,MOBA,,,,RPG,,,,,,Strategy,,,,,18 - 24,Male,
1305,45300.13135,45300.13946,Complete,,,English,,1725149349_66d3b0a54d6170.96576297,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC1751c818-737d-42df-ad09-6a47b8c68e06,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""rewards"": ","""time-limited"": ",Agree,Neutral,Agree,Neutral,Agree,Disagree,Agree,Agree,Somewhat appealing,,Definitely would,,"""group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!  Play alongside other players and keep track of who is still in the game. Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls.  Players"": ",Disagree,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Strongly disagree,Not very appealing,Group. No chance if you lose just one level,Probably would not,,,Challenge,Strategy,Completion,,,,,,,,,,,,,,,Puzzle,,,,,,,,Strategy,,Word,,,18 - 24,Female,
1323,45300.22582,45300.24122,Complete,,,English,,1725157511_66d3d08757c204.34541269,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC91dd9aec-e0f0-4cf5-8800-1263fc8c93d9,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": I love this idea  ",,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Extremely appealing,,Definitely would,"""Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black"": The Challenge sounds fun",,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Extremely appealing,,Definitely would,,,,,,,Design,Discovery,,Fantasy,,,,,,,,,,,,,Sandbox,,,Slingshot,,Strategy,,,,,18 - 24,Male,I love your game 
1328,45300.25438,45300.28226,Complete,,,English,,1725159978_66d3da2a67b903.46537176,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCf5f87801-f7c2-4fad-a716-6327926d4684,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""In this new time-limited event that will last 2 days, your mission is to complete a set of objectives and earn rewards that make you more Powerful. Complete all the objectives before the event is over and win the grand prize!¬†"": I like what I hear",,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,,"""time-limited"": I want to do it forever ",Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Extremely appealing,,Definitely would,,Community,,Strategy,,,,,,Fantasy,,,,,,,,,,,,,,Simulation,Shooter,,,,,Word,,,18 - 24,Male,
1369,45300.66231,45300.66788,Complete,,,English,,1725195224_66d463d8bae965.08533592,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC9ddc2f96-d456-4cce-835d-d346a6fade41,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""objectives"": H",,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Somewhat appealing,,Probably would,"""levels"": H",,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Extremely appealing,,Definitely would,,,Challenge,,,,,,Story,Fantasy,,,,,,,Match,,,,,,,,,,,,,,,,18 - 24,Female,K
